frame,track_id,class_id,x1,y1,x2,y2,cx,cy
48,12,2,286.39774,442.33844,291.07382,457.8743,288.73578,457.8743
48,8,0,350.6249,478.741,359.0267,492.35052,354.8258,492.35052
49,15,2,148.73665,439.2094,154.8249,456.39218,151.78078,456.39218
49,14,2,221.15218,418.87042,226.7886,436.52206,223.9704,436.52206
49,10,2,297.4778,438.63773,303.18127,454.93878,300.32953,454.93878
49,12,2,286.44318,442.49277,291.0742,457.96478,288.75867,457.96478
49,8,0,350.6249,478.5503,359.00433,492.4053,354.81464,492.4053
50,15,2,148.7297,437.73706,154.6973,455.9748,151.7135,455.9748
50,10,2,297.47794,438.72888,303.28503,454.84323,300.38147,454.84323
50,14,2,220.64629,419.2218,226.6462,437.01318,223.64624,437.01318
50,8,0,352.97644,478.5351,361.2521,492.00586,357.11426,492.00586
50,12,2,286.39532,442.69955,291.04572,458.31036,288.72052,458.31036
51,15,2,148.68848,436.4721,154.43007,456.146,151.55927,456.146
51,10,2,297.48026,438.66602,303.41913,454.8313,300.4497,454.8313
51,8,0,353.05978,478.50494,361.25235,492.0642,357.15607,492.0642
51,14,2,221.11752,418.91467,226.70685,436.91077,223.91219,436.91077
51,12,2,286.4374,442.4367,291.0914,458.0801,288.7644,458.0801
52,15,2,148.71077,437.03564,154.46117,456.10434,151.58597,456.10434
52,10,2,297.48212,438.56998,303.47815,454.91547,300.48013,454.91547
52,14,2,220.75838,419.15665,226.3039,437.22684,223.53113,437.22684
52,12,2,286.3004,441.94995,291.11658,458.12677,288.7085,458.12677
52,8,0,353.2348,478.42987,361.25217,492.0738,357.24347,492.0738
53,15,2,148.6086,436.16153,153.78772,456.1361,151.19815,456.1361
53,10,2,297.48605,438.36847,303.5191,454.21234,300.50256,454.21234
53,8,0,353.87454,478.04626,361.25314,492.04413,357.56384,492.04413
53,14,2,220.36711,419.5996,225.85057,437.59116,223.10884,437.59116
53,12,2,286.0819,442.06195,290.94373,457.53625,288.51282,457.53625
54,15,2,148.30235,435.69543,153.3757,456.10336,150.83902,456.10336
54,10,2,297.4909,438.30573,303.5996,454.418,300.54526,454.418
54,8,0,354.11328,477.86658,361.25632,491.9298,357.6848,491.9298
54,14,2,219.8276,420.0842,225.02394,438.17636,222.42578,438.17636
54,12,2,286.14954,441.60724,290.97528,457.3077,288.5624,457.3077
55,15,2,148.33629,435.72855,153.40404,456.24817,150.87016,456.24817
55,10,2,297.49088,438.31403,303.61835,454.4353,300.55463,454.4353
55,8,0,354.10355,478.02277,361.25583,491.9624,357.6797,491.9624
55,14,2,219.93016,420.15146,224.96008,438.22137,222.44513,438.22137
55,20,2,203.86526,448.6492,209.48073,474.6491,206.673,474.6491
55,12,2,286.273,442.05533,290.98764,457.5191,288.6303,457.5191
56,15,2,148.03651,435.81677,153.27103,456.06128,150.65378,456.06128
56,14,2,219.30258,421.03543,224.28606,441.44513,221.79431,441.44513
56,10,2,297.49417,438.32144,303.70386,454.4569,300.599,454.4569
56,8,0,354.12558,477.95792,361.25583,491.93097,357.6907,491.93097
56,20,2,204.11678,447.40955,209.6068,474.0017,206.86179,474.0017
56,12,2,286.1417,441.7378,290.9129,457.92526,288.52728,457.92526
57,15,2,148.09897,435.78186,153.25223,455.89243,150.6756,455.89243
57,14,2,219.26805,421.08313,224.22858,441.53192,221.74832,441.53192
57,8,0,354.2071,478.00235,361.25586,491.79962,357.73148,491.79962
57,10,2,297.49225,438.2839,303.6277,454.4933,300.55997,454.4933
57,20,2,204.1218,447.3341,209.60202,473.91357,206.86191,473.91357
57,12,2,286.23624,441.80786,291.04077,457.7666,288.6385,457.7666
58,15,2,147.64145,435.93326,153.11676,455.9539,150.3791,455.9539
58,14,2,219.44307,420.54803,224.55219,440.8911,221.99762,440.8911
58,20,2,204.61641,446.82376,209.90968,473.31766,207.26305,473.31766
58,8,0,354.4736,477.9746,361.2624,491.98026,357.86798,491.98026
58,10,2,297.49454,438.0239,303.87363,454.41367,300.68408,454.41367
58,12,2,286.24182,441.77057,291.03583,457.61404,288.63882,457.61404
59,15,2,146.85904,435.71878,152.90625,455.8185,149.88264,455.8185
59,21,2,284.85507,430.53485,288.7669,455.17673,286.81097,455.17673
59,14,2,220.04913,419.95425,225.28712,438.8092,222.66812,438.8092
59,8,0,354.74542,478.05316,361.27353,491.74136,358.00946,491.74136
59,20,2,204.87556,447.01352,210.2701,473.29245,207.57283,473.29245
59,12,2,285.8941,441.34937,290.62927,457.774,288.2617,457.774
59,10,2,297.49615,438.2284,303.9761,454.2766,300.73615,454.2766
60,15,2,146.6665,435.6119,152.72147,455.99,149.69398,455.99
60,13,2,145.47276,435.3703,150.36537,455.9157,147.91907,455.9157
60,14,2,220.34464,419.82193,225.92603,438.33188,223.13533,438.33188
60,21,2,284.87256,430.2535,288.9598,454.4057,286.9162,454.4057
60,8,0,354.87265,478.05707,361.2872,491.87915,358.07993,491.87915
60,20,2,205.833,447.26758,210.76,473.58997,208.2965,473.58997
61,15,2,146.68307,435.60876,152.72449,455.9971,149.70378,455.9971
61,13,2,145.49626,435.37912,150.38486,455.9301,147.94055,455.9301
61,14,2,220.6553,419.6952,226.39027,438.1795,223.5228,438.1795
61,21,2,284.87476,430.25235,288.96994,454.42514,286.92236,454.42514
61,8,0,354.8729,478.05786,361.2873,491.87866,358.08008,491.87866
61,20,2,205.86958,447.19897,210.7737,473.40408,208.32164,473.40408
62,15,2,146.64102,435.67996,152.41464,455.6618,149.52783,455.6618
62,13,2,144.29738,435.31372,149.76334,455.4624,147.03036,455.4624
62,14,2,221.14153,419.7672,227.28629,438.48798,224.2139,438.48798
62,8,0,355.06592,478.02045,361.3056,491.86792,358.18576,491.86792
62,21,2,284.8836,429.92242,289.41443,453.846,287.14902,453.846
62,20,2,206.35081,447.2525,211.4555,473.93335,208.90317,473.93335
63,15,2,146.29839,435.68347,152.10878,455.35553,149.20358,455.35553
63,13,2,144.25403,435.3618,149.67072,455.09235,146.96237,455.09235
63,14,2,221.21944,419.61032,227.34662,438.3842,224.28302,438.3842
63,8,0,355.06256,478.01944,361.30563,491.8675,358.18408,491.8675
63,21,2,284.87756,429.8828,289.42194,453.7748,287.14975,453.7748
63,22,2,238.38104,439.40213,244.3868,457.1658,241.38391,457.1658
63,20,2,206.42801,447.19525,211.40341,473.96478,208.91571,473.96478
64,15,2,148.0721,437.54385,153.00589,455.41568,150.539,455.41568
64,14,2,221.39928,419.27554,227.83847,438.63693,224.61887,438.63693
64,8,0,355.04602,478.04733,361.34732,491.79633,358.19666,491.79633
64,22,2,238.29568,439.39178,244.39595,457.107,241.34583,457.107
64,21,2,284.69193,429.7521,289.68585,452.94583,287.1889,452.94583
64,13,2,143.84744,436.27487,150.3399,455.17502,147.09367,455.17502
65,14,2,221.53075,419.61972,227.6779,439.36862,224.60432,439.36862
65,8,0,354.9806,478.02087,361.42603,491.78848,358.2033,491.78848
65,15,2,148.59486,438.67422,153.20058,455.4807,150.89772,455.4807
65,22,2,238.1071,438.65152,244.39566,457.0475,241.25137,457.0475
65,21,2,284.48248,429.5514,290.09686,452.25873,287.28967,452.25873
66,14,2,221.79189,419.57156,227.52444,439.38855,224.65817,439.38855
66,8,0,355.0206,478.0373,361.42953,491.81674,358.22507,491.81674
66,22,2,237.94946,437.62268,244.39708,457.00793,241.17328,457.00793
66,15,2,148.61255,439.49252,153.19026,455.5289,150.9014,455.5289
66,21,2,284.47528,429.55756,290.15466,452.4565,287.31497,452.4565
67,14,2,222.26091,419.78885,227.64548,439.77322,224.95319,439.77322
67,8,0,355.91446,478.0162,362.00858,491.4346,358.96152,491.4346
67,22,2,237.96255,437.04236,244.39583,456.95645,241.1792,456.95645
67,15,2,148.67424,440.6258,153.12328,455.47498,150.89876,455.47498
68,14,2,222.814,419.80957,227.89677,440.1481,225.35538,440.1481
68,22,2,238.11638,436.85583,244.40924,456.72388,241.26282,456.72388
68,8,0,355.97394,478.02225,362.03732,491.7552,359.0056,491.7552
68,15,2,148.6239,439.81763,153.13594,455.1295,150.87991,455.1295
69,14,2,222.77328,419.7745,227.85524,440.25732,225.31427,440.25732
69,22,2,238.13176,436.6499,244.40894,456.70447,241.27036,456.70447
69,8,0,356.06656,478.0188,362.11267,491.662,359.0896,491.662
69,15,2,148.6463,439.762,153.17635,455.08472,150.91132,455.08472
70,14,2,222.73839,420.90967,227.86417,441.13974,225.30127,441.13974
70,22,2,238.4032,436.78857,244.4188,456.60895,241.411,456.60895
70,8,0,356.40814,477.91095,362.26895,491.36145,359.33856,491.36145
70,23,2,207.79335,461.13013,212.98863,474.86646,210.39099,474.86646
70,15,2,148.58601,439.27295,153.27887,455.22845,150.93243,455.22845
71,14,2,222.95346,421.02228,228.14299,441.55722,225.54822,441.55722
71,22,2,238.43651,436.44907,244.43735,456.50858,241.43692,456.50858
71,23,2,207.97887,462.189,213.14664,474.81842,210.56274,474.81842
71,8,0,356.5487,477.90167,362.6707,492.1033,359.60968,492.1033
71,15,2,148.3105,439.0395,153.2825,455.18387,150.79651,455.18387
72,14,2,223.02408,420.8363,228.34967,441.47574,225.68687,441.47574
72,22,2,238.41428,436.37106,244.43506,456.47238,241.42467,456.47238
72,8,0,356.5354,477.92096,362.66095,492.0759,359.59818,492.0759
72,23,2,208.2555,461.97034,213.28694,474.87738,210.77121,474.87738
72,15,2,148.31322,439.13742,153.26978,455.13116,150.7915,455.13116
72,24,2,270.74594,472.1014,280.82498,487.6801,275.78546,487.6801
73,14,2,223.06586,420.56174,228.69385,440.66617,225.87985,440.66617
73,22,2,238.46368,436.5337,244.4495,456.53275,241.45659,456.53275
73,8,0,356.76663,477.8711,362.83157,492.18088,359.7991,492.18088
73,23,2,208.9591,460.93808,213.645,474.34277,211.30206,474.34277
73,15,2,148.33104,438.846,153.20042,454.94482,150.76573,454.94482
73,24,2,271.3727,472.68365,282.02182,488.03732,276.69727,488.03732
74,14,2,223.06474,420.6284,228.59296,440.78598,225.82886,440.78598
74,22,2,238.4987,437.42944,244.45767,456.51816,241.47818,456.51816
74,8,0,356.6981,477.96222,362.7653,492.16733,359.7317,492.16733
74,23,2,209.01608,461.0905,213.71469,474.3759,211.36539,474.3759
74,15,2,148.27493,438.804,153.22131,455.0328,150.74812,455.0328
74,24,2,271.4107,472.6071,281.76007,488.0326,276.5854,488.0326
75,22,2,238.58054,435.0805,244.51114,456.47934,241.54584,456.47934
75,14,2,223.1097,420.16788,229.2085,440.6173,226.15909,440.6173
75,8,0,356.86493,478.00372,362.85632,492.21362,359.86063,492.21362
75,23,2,209.21826,456.27164,214.2452,474.04926,211.73172,474.04926
75,15,2,148.07469,439.03537,153.17189,455.02313,150.62329,455.02313
75,16,2,209.56744,444.30588,214.50795,466.91513,212.03769,466.91513
75,24,2,273.764,472.12872,282.9304,487.69238,278.3472,487.69238
76,8,0,357.34918,478.03024,363.17505,491.88037,360.26212,491.88037
76,14,2,224.64961,419.01358,230.12529,439.89352,227.38745,439.89352
76,22,2,238.95609,435.02115,244.65096,456.44827,241.80353,456.44827
76,23,2,209.52058,457.85074,214.27182,474.0402,211.89621,474.0402
76,15,2,148.1317,439.13187,153.0253,454.6742,150.57849,454.6742
77,8,0,357.35135,478.02246,363.18036,491.8807,360.26587,491.8807
77,14,2,224.64629,419.06104,230.11325,439.91367,227.37976,439.91367
77,22,2,238.95148,435.02707,244.65283,456.45056,241.80215,456.45056
77,23,2,209.53618,458.15872,214.25084,474.07864,211.89351,474.07864
77,15,2,148.12837,439.12943,153.02615,454.6819,150.57727,454.6819
78,8,0,357.65918,478.1127,363.30307,491.3335,360.48114,491.3335
78,14,2,225.09973,419.04718,230.78836,439.7938,227.94405,439.7938
78,22,2,239.31122,435.9078,244.85013,456.45355,242.08067,456.45355
78,15,0,148.46696,439.298,152.9813,454.3028,150.72412,454.3028
79,8,0,358.12723,478.11047,364.1616,491.29932,361.1444,491.29932
79,14,2,225.30861,418.62778,230.81607,439.68896,228.06235,439.68896
79,22,2,239.68391,437.89154,244.99245,456.47702,242.33818,456.47702
79,25,2,223.12447,419.59045,231.57587,439.70233,227.35016,439.70233
79,15,0,148.26524,439.63522,152.90245,454.16693,150.58385,454.16693
79,26,2,269.55392,432.2153,273.71268,448.00122,271.6333,448.00122
80,14,2,225.7331,418.4071,231.32631,439.85297,228.5297,439.85297
80,8,0,358.19296,478.05917,364.2861,491.27695,361.23953,491.27695
80,22,2,239.76376,437.53595,245.05373,456.37598,242.40875,456.37598
80,15,0,148.25256,439.90485,152.99994,454.19855,150.62625,454.19855
80,27,2,148.2842,438.71072,153.08212,454.75473,150.68317,454.75473
80,26,2,269.63428,432.10687,273.89352,447.94257,271.76392,447.94257
80,25,2,223.12483,419.43665,232.18124,439.78223,227.65305,439.78223
81,14,2,225.72891,418.40765,231.31525,439.8713,228.52208,439.8713
81,8,0,358.19363,478.05478,364.28998,491.27832,361.24182,491.27832
81,22,2,239.76785,437.46753,245.04858,456.37653,242.40822,456.37653
81,15,0,148.25346,439.90707,152.99934,454.19617,150.6264,454.19617
81,27,2,148.28345,438.71152,153.08095,454.75244,150.68219,454.75244
81,28,2,224.88846,418.63882,233.76605,439.27988,229.32726,439.27988
81,26,2,269.63495,432.10266,273.89056,447.94403,271.76276,447.94403
81,25,2,223.12483,419.4402,232.1765,439.80643,227.65067,439.80643
82,14,2,226.00404,418.40704,231.59264,440.0698,228.79834,440.0698
82,8,0,358.68527,477.92023,364.67642,491.165,361.68085,491.165
82,22,2,240.0275,438.34814,245.33165,456.21008,242.67957,456.21008
82,24,2,280.00613,472.50586,287.94434,487.6351,283.97522,487.6351
82,27,2,148.42389,438.91815,153.25107,454.58313,150.83748,454.58313
82,28,2,225.34906,418.72382,233.75992,439.5831,229.55449,439.5831
82,26,2,269.86768,432.137,274.07028,448.10944,271.969,448.10944
82,25,2,223.12494,419.52167,232.43765,439.98196,227.7813,439.98196
83,8,0,359.1251,477.8515,364.82962,491.29324,361.97736,491.29324
83,14,2,226.70572,417.89642,232.28807,439.5113,229.49689,439.5113
83,22,2,240.70692,440.1943,245.7006,455.48608,243.20377,455.48608
83,24,2,282.04343,470.91977,289.67465,487.86957,285.85904,487.86957
83,29,0,327.29413,459.34213,332.42392,473.0114,329.859,473.0114
83,27,2,148.36435,439.48218,153.03151,454.5031,150.69794,454.5031
84,8,0,359.12186,477.83923,364.8233,491.2917,361.9726,491.2917
84,14,2,226.76266,417.82724,232.30928,439.49023,229.53598,439.49023
84,22,2,240.71985,440.13626,245.70406,455.48306,243.21194,455.48306
84,30,0,125.34313,431.42953,128.79106,442.37717,127.06709,442.37717
84,24,2,282.04523,470.9531,289.6486,487.86804,285.84692,487.86804
84,31,2,239.76816,437.40082,245.25125,455.6323,242.5097,455.6323
84,29,0,327.29745,459.38452,332.4201,473.00946,329.85876,473.00946
84,15,2,148.50452,440.50604,152.98885,453.96515,150.74667,453.96515
85,8,0,359.25632,477.89243,364.9519,491.41443,362.10413,491.41443
85,14,2,227.57478,417.934,232.85657,439.3616,230.21567,439.3616
85,22,2,241.0366,440.1966,246.14471,455.74774,243.59067,455.74774
85,29,0,328.1606,459.38925,332.5527,472.88947,330.35666,472.88947
85,31,2,240.06981,437.02368,245.5494,455.9081,242.8096,455.9081
85,24,2,282.91452,471.90338,291.35468,488.5975,287.13458,488.5975
85,15,2,148.45924,441.10748,152.90158,454.06335,150.68042,454.06335
86,8,0,359.2116,477.8604,365.03445,491.52087,362.12305,491.52087
86,14,2,227.80197,417.97244,233.02554,439.42883,230.41376,439.42883
86,22,2,240.81786,439.5322,246.1039,455.60815,243.46088,455.60815
86,29,0,328.23502,459.44247,332.52847,472.7161,330.38174,472.7161
86,31,2,239.79459,436.24722,245.47247,455.70932,242.63353,455.70932
86,30,0,123.890366,430.64645,127.97236,442.0443,125.931366,442.0443
86,24,2,282.91302,471.88928,291.41916,488.60782,287.16608,488.60782
86,15,2,148.28065,441.19434,152.8485,454.38705,150.56458,454.38705
87,8,0,359.38718,477.872,365.2548,491.51593,362.32098,491.51593
87,29,0,328.62003,459.4883,332.61307,472.09433,330.61655,472.09433
87,22,2,241.30156,441.09192,246.23064,455.69983,243.7661,455.69983
87,14,2,228.00945,418.0459,233.51414,439.69968,230.7618,439.69968
87,24,2,284.6727,472.23267,292.21863,487.47772,288.44568,487.47772
87,30,0,122.89172,429.92184,127.658066,442.2751,125.274895,442.2751
87,15,2,148.05771,441.46835,152.69337,454.6084,150.37555,454.6084
87,31,2,240.32225,437.7344,245.67139,455.91455,242.99683,455.91455
88,8,0,359.55368,477.92792,365.3323,491.53717,362.443,491.53717
88,29,0,329.17056,459.2404,332.78836,472.241,330.97946,472.241
88,14,2,227.97037,418.06705,233.71971,439.6358,230.84503,439.6358
88,22,2,241.68466,442.01807,246.28365,455.55286,243.98416,455.55286
88,24,2,286.8133,469.69662,292.67303,489.0076,289.74316,489.0076
88,15,2,148.13441,441.44672,152.66989,454.7823,150.40216,454.7823
88,31,2,240.67078,438.56876,245.74268,455.91806,243.20673,455.91806
89,8,0,359.59238,477.88095,365.3671,491.52292,362.47974,491.52292
89,29,0,329.17883,459.21768,332.8375,472.2426,331.00818,472.2426
89,14,2,228.05568,417.86255,233.8179,439.57962,230.9368,439.57962
89,22,2,241.71085,442.03882,246.24847,455.40192,243.97966,455.40192
89,24,2,286.87674,469.83142,292.7262,488.9033,289.80145,488.9033
89,15,2,148.03308,441.44122,152.78885,454.80548,150.41096,454.80548
89,31,2,240.75386,438.72235,245.7661,455.8161,243.25998,455.8161
90,8,0,359.69434,477.71848,365.54752,491.52817,362.6209,491.52817
90,29,0,329.29556,459.4667,332.85565,472.38498,331.07562,472.38498
90,14,2,228.04503,418.73477,233.93526,439.405,230.99014,439.405
90,22,2,241.98228,442.49106,246.38007,455.23227,244.18118,455.23227
90,24,2,287.50125,470.75647,294.21555,489.0887,290.8584,489.0887
90,27,2,148.49399,440.86597,152.92253,454.07248,150.70825,454.07248
91,8,0,359.9104,477.62323,365.69183,491.28067,362.80112,491.28067
91,14,2,228.56606,418.6717,234.202,439.3632,231.38403,439.3632
91,22,0,242.37843,443.5854,246.43382,454.998,244.40613,454.998
91,29,0,329.3443,459.43137,333.13867,472.28137,331.2415,472.28137
91,32,2,288.3813,441.8317,294.81885,466.78348,291.60007,466.78348
91,24,2,287.7744,471.09384,295.74884,489.4928,291.76163,489.4928
91,27,2,148.6282,440.23703,153.01898,454.00854,150.8236,454.00854
92,8,0,359.90906,477.6176,365.6966,491.28513,362.80283,491.28513
92,14,2,228.53598,418.65607,234.18839,439.35086,231.36218,439.35086
92,22,0,242.3661,443.51382,246.43921,454.9535,244.40265,454.9535
92,29,0,329.34485,459.44638,333.1439,472.28064,331.2444,472.28064
92,32,2,288.42883,442.09763,294.8404,467.0353,291.6346,467.0353
92,33,2,303.701,436.30316,308.83344,449.58878,306.2672,449.58878
92,24,2,287.99402,471.04956,295.75372,489.4353,291.87387,489.4353
92,27,2,148.62798,440.2362,153.02269,454.0126,150.82533,454.0126
93,8,0,360.18375,477.61337,365.77744,491.5441,362.9806,491.5441
93,22,0,242.52443,444.07166,246.87106,454.94284,244.69775,454.94284
93,14,2,228.7048,418.6087,234.17355,439.24573,231.43918,439.24573
93,29,0,329.3595,459.4103,333.52142,472.4075,331.44046,472.4075
93,32,2,289.55017,441.41953,295.69617,466.92554,292.62317,466.92554
93,33,2,303.95508,436.55988,308.9516,449.32864,306.45334,449.32864
93,27,2,148.63937,440.3005,152.99886,454.138,150.81912,454.138
93,24,2,289.94116,471.1635,297.0548,489.82504,293.498,489.82504
94,8,0,360.22092,477.66983,365.66132,491.5407,362.9411,491.5407
94,22,0,242.54172,443.9714,246.87,454.98972,244.70586,454.98972
94,14,2,228.7102,418.59015,234.23108,439.21613,231.47064,439.21613
94,29,0,329.36105,459.36765,333.4808,472.3261,331.42093,472.3261
94,32,2,289.4906,441.43195,295.7224,466.92084,292.6065,466.92084
94,34,2,290.45523,443.33624,297.5233,465.49594,293.98926,465.49594
94,33,2,304.02377,436.57175,308.97964,449.24747,306.5017,449.24747
94,27,2,148.66527,440.28754,153.00482,454.23535,150.83505,454.23535
94,24,2,289.95227,471.11707,297.06357,489.85413,293.50793,489.85413
95,8,0,360.44833,477.46143,365.82834,491.4048,363.13834,491.4048
95,22,0,242.7889,444.17746,247.11397,455.1342,244.95143,455.1342
95,34,2,290.88135,443.1581,297.544,465.79257,294.21268,465.79257
95,14,2,229.31856,418.8169,234.68619,439.39853,232.00238,439.39853
95,29,0,329.3692,459.69635,334.15155,472.47485,331.76038,472.47485
95,32,2,290.49472,441.41937,296.30948,467.11646,293.4021,467.11646
95,24,2,291.50916,471.7424,297.90503,487.94562,294.7071,487.94562
95,33,2,304.36102,436.55008,309.11465,449.2754,306.73785,449.2754
95,27,2,148.68594,440.15256,153.20743,454.1454,150.94669,454.1454
96,8,0,360.813,477.4933,365.98526,491.36383,363.3991,491.36383
96,29,0,329.37216,459.83737,334.82214,472.27444,332.09717,472.27444
96,14,2,230.14215,419.39795,235.74664,439.6494,232.9444,439.6494
96,22,0,242.88272,443.99484,247.21526,455.19586,245.04898,455.19586
